x,y,rssi_data
8,13,"[{'84:f1:47:a8:36:c0': -58}, {'48:8b:0a:f3:19:40': -85}, {'48:8b:0a:f2:3a:c0': -87}, {'48:8b:0a:f2:64:a0': -83}, {'84:f1:47:a8:73:c0': -72}, {'f0:1d:2d:a5:1d:c0': -85}, {'84:f1:47:a8:77:20': -85}, {'84:f1:47:a8:9d:20': -95}, {'48:8b:0a:ba:e1:e0': -95}, {'84:5a:3e:94:a4:80': -97}, {'84:f1:47:a8:36:c2': -58}, {'48:8b:0a:f3:19:42': -85}, {'48:8b:0a:f2:3a:c2': -87}, {'48:8b:0a:f2:64:a2': -83}, {'84:f1:47:a8:73:c2': -72}, {'f0:1d:2d:a5:1d:c2': -85}, {'84:f1:47:a8:77:22': -85}, {'84:f1:47:a8:36:c1': -58}, {'48:8b:0a:f3:19:41': -85}, {'48:8b:0a:f2:64:a1': -83}, {'84:f1:47:a8:73:c1': -72}, {'f0:1d:2d:a5:1d:c1': -85}, {'84:f1:47:a8:77:21': -84}, {'84:f1:47:a8:9d:21': -95}, {'48:8b:0a:f2:3a:c1': -93}, {'48:8b:0a:ba:e1:e1': -95}, {'84:f1:47:a8:36:c3': -58}, {'48:8b:0a:f3:19:43': -85}, {'48:8b:0a:f2:3a:c3': -87}, {'48:8b:0a:f2:64:a3': -83}, {'84:f1:47:a8:73:c3': -72}, {'f0:1d:2d:a5:1d:c3': -85}, {'84:f1:47:a8:77:23': -85}, {'32:13:8b:3e:57:39': -94}, {'ae:f4:66:11:f6:27': -97}]"
9,13,"[{'84:f1:47:a8:36:c3': -58}, {'48:8b:0a:f2:64:a3': -74}, {'84:f1:47:a8:73:c3': -72}, {'84:f1:47:a8:77:23': -84}, {'f0:1d:2d:a5:1d:c3': -94}, {'48:8b:0a:ba:e1:e3': -94}, {'48:8b:0a:f2:3a:c3': -85}, {'48:8b:0a:f3:19:43': -86}, {'84:f1:47:a8:36:c2': -57}, {'48:8b:0a:f3:19:42': -85}, {'84:f1:47:a8:73:c2': -72}, {'48:8b:0a:f2:64:a2': -74}, {'84:f1:47:a8:77:22': -84}, {'f0:1d:2d:a5:1d:c2': -94}, {'48:8b:0a:ba:e1:e2': -94}, {'84:f1:47:a8:9d:22': -95}, {'48:8b:0a:f2:3a:c2': -85}, {'84:f1:47:a8:36:c1': -58}, {'48:8b:0a:f2:64:a1': -74}, {'84:f1:47:a8:73:c1': -71}, {'84:f1:47:a8:77:21': -84}, {'f0:1d:2d:a5:1d:c1': -94}, {'48:8b:0a:ba:e1:e1': -94}, {'48:8b:0a:f2:3a:c1': -85}, {'48:8b:0a:f3:19:41': -86}, {'84:f1:47:a8:36:c0': -58}, {'48:8b:0a:f3:19:40': -84}, {'48:8b:0a:f2:64:a0': -74}, {'84:f1:47:a8:73:c0': -72}, {'84:f1:47:a8:77:20': -84}, {'48:8b:0a:ba:e1:e0': -94}, {'48:8b:0a:f2:3a:c0': -85}, {'84:5a:3e:94:a4:80': -97}, {'ae:f4:66:11:f6:27': -96}, {'32:13:8b:3e:57:39': -95}]"
10,13,"[{'84:f1:47:a8:36:c3': -57}, {'84:f1:47:a8:73:c3': -82}, {'48:8b:0a:f2:64:a3': -83}, {'84:f1:47:a8:77:23': -84}, {'f0:1d:2d:a5:1d:c3': -94}, {'48:8b:0a:f3:19:43': -85}, {'48:8b:0a:f2:3a:c3': -86}, {'48:8b:0a:ba:e1:e3': -85}, {'48:8b:0a:f3:19:42': -83}, {'84:f1:47:a8:36:c2': -57}, {'84:f1:47:a8:73:c2': -82}, {'48:8b:0a:f2:64:a2': -83}, {'84:f1:47:a8:77:22': -84}, {'f0:1d:2d:a5:1d:c2': -94}, {'48:8b:0a:f2:3a:c2': -86}, {'48:8b:0a:ba:e1:e2': -85}, {'48:8b:0a:f3:19:41': -83}, {'84:f1:47:a8:36:c1': -57}, {'84:f1:47:a8:73:c1': -82}, {'48:8b:0a:f2:64:a1': -83}, {'84:f1:47:a8:77:21': -84}, {'f0:1d:2d:a5:1d:c1': -94}, {'48:8b:0a:f2:3a:c1': -86}, {'48:8b:0a:ba:e1:e1': -85}, {'84:f1:47:a8:9d:21': -96}, {'84:f1:47:a8:36:c0': -57}, {'84:f1:47:a8:73:c0': -82}, {'84:f1:47:a8:77:20': -84}, {'f0:1d:2d:a5:1d:c0': -94}, {'48:8b:0a:f3:19:40': -85}, {'48:8b:0a:f2:3a:c0': -86}, {'48:8b:0a:ba:e1:e0': -85}, {'84:f1:47:a8:9d:20': -96}, {'86:9e:56:b9:17:6e': -96}, {'32:13:8b:3e:57:39': -96}]"
5,28,"[{'84:f1:47:a8:36:c3': -85}, {'84:f1:47:a8:77:23': -82}, {'f0:1d:2d:a5:1d:c3': -71}, {'84:f1:47:a8:73:c3': -95}, {'48:8b:0a:f4:27:e3': -93}, {'48:8b:0a:f3:19:43': -87}, {'48:8b:0a:f2:3a:c3': -95}, {'84:5a:3e:94:a4:83': -87}, {'48:8b:0a:f3:7b:03': -94}, {'48:8b:0a:f4:ff:83': -95}, {'84:f1:47:a8:77:22': -82}, {'f0:1d:2d:a5:1d:c2': -60}, {'48:8b:0a:f4:27:e2': -87}, {'48:8b:0a:f3:19:42': -86}, {'48:8b:0a:f2:3a:c2': -95}, {'84:5a:3e:94:a4:82': -94}, {'48:8b:0a:f3:7b:02': -94}, {'84:f1:47:a8:36:c2': -85}, {'48:8b:0a:f4:ff:82': -95}, {'48:8b:0a:f2:3a:c0': -95}, {'84:f1:47:a8:77:20': -82}, {'f0:1d:2d:a5:1d:c0': -60}, {'84:f1:47:a8:73:c0': -96}, {'48:8b:0a:f4:27:e0': -93}, {'48:8b:0a:f3:19:40': -87}, {'84:5a:3e:94:a4:80': -94}, {'48:8b:0a:f3:7b:00': -94}, {'84:f1:47:a8:36:c0': -85}, {'48:8b:0a:f4:ff:80': -95}, {'48:8b:0a:f4:fa:20': -97}, {'84:f1:47:a8:77:21': -82}, {'f0:1d:2d:a5:1d:c1': -60}, {'48:8b:0a:f4:fa:21': -97}, {'84:f1:47:a8:73:c1': -95}, {'48:8b:0a:f4:27:e1': -93}, {'48:8b:0a:f2:3a:c1': -95}, {'48:8b:0a:f3:19:41': -86}, {'84:5a:3e:94:a4:81': -94}, {'48:8b:0a:f3:7b:01': -94}, {'84:f1:47:a8:36:c1': -84}, {'48:8b:0a:f4:ff:81': -95}, {'b0:95:75:bb:5d:e0': -97}, {'86:9e:56:b9:17:6e': -95}, {'ae:f4:66:11:f6:27': -97}, {'84:f1:47:a8:73:c2': -96}, {'48:8b:0a:f2:64:a0': -96}]"
4,28,"[{'f0:1d:2d:a5:1d:c3': -60}, {'84:f1:47:a8:77:23': -82}, {'84:f1:47:a8:73:c3': -96}, {'48:8b:0a:f4:27:e3': -94}, {'84:5a:3e:94:a4:83': -94}, {'84:f1:47:a8:36:c3': -85}, {'48:8b:0a:f4:ff:83': -95}, {'48:8b:0a:f3:19:43': -87}, {'84:f1:47:a8:77:22': -82}, {'f0:1d:2d:a5:1d:c2': -60}, {'84:f1:47:a8:73:c2': -96}, {'48:8b:0a:f4:27:e2': -94}, {'48:8b:0a:f2:3a:c2': -95}, {'84:5a:3e:94:a4:82': -94}, {'84:f1:47:a8:36:c2': -85}, {'48:8b:0a:f3:19:42': -87}, {'84:f1:47:a8:77:21': -82}, {'f0:1d:2d:a5:1d:c1': -60}, {'84:f1:47:a8:73:c1': -96}, {'48:8b:0a:f4:27:e1': -94}, {'84:5a:3e:94:a4:81': -95}, {'48:8b:0a:f2:3a:c1': -95}, {'48:8b:0a:f3:7b:01': -94}, {'84:f1:47:a8:36:c1': -85}, {'48:8b:0a:f4:ff:81': -95}, {'48:8b:0a:f3:19:41': -87}, {'84:f1:47:a8:77:20': -82}, {'f0:1d:2d:a5:1d:c0': -60}, {'84:f1:47:a8:73:c0': -96}, {'48:8b:0a:f4:27:e0': -94}, {'48:8b:0a:f2:64:a0': -96}, {'84:5a:3e:94:a4:80': -95}, {'48:8b:0a:f3:19:40': -87}, {'48:8b:0a:f2:3a:c0': -95}, {'48:8b:0a:f3:7b:00': -95}, {'84:f1:47:a8:36:c0': -85}, {'48:8b:0a:f4:ff:80': -95}]"
3,28,"[{'f0:1d:2d:a5:1d:c3': -60}, {'84:f1:47:a8:77:23': -85}, {'48:8b:0a:f4:27:e3': -86}, {'84:f1:47:a8:36:c3': -83}, {'84:f1:47:a8:77:22': -85}, {'f0:1d:2d:a5:1d:c2': -60}, {'48:8b:0a:f4:27:e2': -86}, {'48:8b:0a:f4:fa:22': -96}, {'84:f1:47:a8:36:c2': -83}, {'84:f1:47:a8:77:21': -85}, {'f0:1d:2d:a5:1d:c1': -60}, {'48:8b:0a:f4:27:e1': -86}, {'84:5a:3e:94:a4:81': -95}, {'84:f1:47:a8:36:c1': -82}, {'48:8b:0a:f4:ff:81': -95}, {'48:8b:0a:f3:19:41': -95}, {'84:f1:47:a8:77:20': -85}, {'f0:1d:2d:a5:1d:c0': -60}, {'48:8b:0a:f4:27:e0': -86}, {'48:8b:0a:f4:fa:20': -96}, {'48:8b:0a:f2:3a:c0': -96}, {'84:5a:3e:94:a4:80': -95}, {'48:8b:0a:f4:ff:80': -96}, {'84:f1:47:a8:36:c0': -82}, {'48:8b:0a:f3:19:40': -95}]"
2,28,"[{'f0:1d:2d:a5:1d:c3': -59}, {'48:8b:0a:f4:27:e3': -86}, {'84:f1:47:a8:36:c3': -83}, {'84:f1:47:a8:77:23': -85}, {'48:8b:0a:f4:27:e2': -86}, {'48:8b:0a:f4:fa:22': -96}, {'84:f1:47:a8:36:c2': -83}, {'84:f1:47:a8:77:22': -85}, {'f0:1d:2d:a5:1d:c2': -60}, {'48:8b:0a:f4:27:e1': -86}, {'84:5a:3e:94:a4:81': -95}, {'48:8b:0a:f4:ff:81': -95}, {'84:f1:47:a8:36:c1': -82}, {'48:8b:0a:f3:19:41': -95}, {'84:f1:47:a8:77:21': -85}, {'f0:1d:2d:a5:1d:c1': -60}, {'48:8b:0a:f4:27:e0': -86}, {'48:8b:0a:f4:fa:20': -96}, {'48:8b:0a:f2:3a:c0': -96}, {'84:5a:3e:94:a4:80': -95}, {'48:8b:0a:f4:ff:80': -96}, {'84:f1:47:a8:36:c0': -82}, {'48:8b:0a:f3:19:40': -95}, {'84:f1:47:a8:77:20': -85}, {'f0:1d:2d:a5:1d:c0': -60}]"
1,28,"[{'f0:1d:2d:a5:1d:c3': -58}, {'84:f1:47:a8:77:23': -84}, {'48:8b:0a:f4:fa:23': -95}, {'48:8b:0a:f4:27:e3': -94}, {'84:5a:3e:94:a4:83': -94}, {'84:f1:47:a8:36:c3': -93}, {'f0:1d:2d:a5:1d:c2': -59}, {'84:f1:47:a8:77:22': -84}, {'48:8b:0a:f4:fa:22': -95}, {'48:8b:0a:f4:27:e2': -94}, {'84:5a:3e:94:a4:82': -94}, {'84:f1:47:a8:36:c2': -86}, {'84:f1:47:a8:77:21': -83}, {'f0:1d:2d:a5:1d:c1': -59}, {'48:8b:0a:f4:fa:21': -95}, {'48:8b:0a:f4:27:e1': -94}, {'48:8b:0a:f2:3a:c1': -96}, {'84:5a:3e:94:a4:81': -95}, {'48:8b:0a:f3:7b:01': -95}, {'84:f1:47:a8:36:c1': -87}, {'84:f1:47:a8:77:20': -84}, {'f0:1d:2d:a5:1d:c0': -59}, {'48:8b:0a:f4:fa:20': -95}, {'48:8b:0a:f4:27:e0': -94}, {'84:5a:3e:94:a4:80': -94}, {'48:8b:0a:f3:7b:00': -95}, {'84:f1:47:a8:36:c0': -93}, {'48:8b:0a:f4:ff:80': -96}, {'8a:e3:27:54:eb:5c': -97}, {'ae:f4:66:11:f6:27': -97}, {'86:9e:56:b9:17:6e': -96}]"
0,28,"[{'f0:1d:2d:a5:1d:c3': -58}, {'84:f1:47:a8:77:23': -86}, {'48:8b:0a:f4:fa:23': -93}, {'48:8b:0a:f4:27:e3': -85}, {'84:f1:47:a8:36:c3': -87}, {'48:8b:0a:f3:7b:03': -94}, {'84:f1:47:a8:77:22': -86}, {'f0:1d:2d:a5:1d:c2': -58}, {'48:8b:0a:f4:fa:22': -93}, {'48:8b:0a:f4:27:e2': -85}, {'84:f1:47:a8:36:c2': -87}, {'48:8b:0a:f3:7b:02': -94}, {'84:f1:47:a8:77:21': -86}, {'f0:1d:2d:a5:1d:c1': -59}, {'48:8b:0a:f4:fa:21': -93}, {'48:8b:0a:f4:27:e1': -85}, {'84:f1:47:a8:36:c1': -87}, {'48:8b:0a:f4:ff:81': -95}, {'84:f1:47:a8:77:20': -86}, {'f0:1d:2d:a5:1d:c0': -59}, {'48:8b:0a:f4:fa:20': -93}, {'48:8b:0a:f4:27:e0': -85}, {'84:f1:47:a8:36:c0': -86}, {'48:8b:0a:f4:ff:80': -96}, {'48:8b:0a:f3:7b:00': -94}, {'b0:95:75:bb:5d:e0': -100}]"
0,29,"[{'f0:1d:2d:a5:1d:c3': -58}, {'48:8b:0a:f4:27:e3': -83}, {'48:8b:0a:f4:fa:23': -94}, {'48:8b:0a:f4:ff:83': -94}, {'84:f1:47:a8:36:c3': -83}, {'84:f1:47:a8:77:23': -94}, {'f0:1d:2d:a5:1d:c2': -58}, {'48:8b:0a:f4:27:e2': -83}, {'48:8b:0a:f4:fa:22': -94}, {'84:f1:47:a8:36:c2': -83}, {'48:8b:0a:f3:7b:02': -85}, {'84:f1:47:a8:77:22': -94}, {'f0:1d:2d:a5:1d:c1': -58}, {'48:8b:0a:f4:27:e1': -83}, {'48:8b:0a:f4:fa:21': -93}, {'48:8b:0a:f4:ff:81': -95}, {'84:f1:47:a8:36:c1': -83}, {'48:8b:0a:f3:7b:01': -85}, {'84:5a:3e:94:a4:81': -95}, {'84:f1:47:a8:77:21': -94}, {'f0:1d:2d:a5:1d:c0': -58}, {'48:8b:0a:f4:27:e0': -82}, {'48:8b:0a:f4:fa:20': -94}, {'48:8b:0a:f4:ff:80': -94}, {'84:f1:47:a8:36:c0': -84}, {'84:5a:3e:94:a4:80': -94}, {'84:f1:47:a8:77:20': -94}]"
1,29,"[{'f0:1d:2d:a5:1d:c3': -57}, {'84:f1:47:a8:77:23': -86}, {'48:8b:0a:f4:27:e3': -94}, {'48:8b:0a:f4:fa:23': -94}, {'48:8b:0a:f3:7b:03': -94}, {'84:f1:47:a8:36:c3': -86}, {'84:5a:3e:94:a4:83': -94}, {'84:f1:47:a8:77:22': -86}, {'f0:1d:2d:a5:1d:c2': -57}, {'48:8b:0a:f4:27:e2': -87}, {'48:8b:0a:f4:fa:22': -93}, {'84:5a:3e:94:a4:82': -94}, {'48:8b:0a:f3:7b:02': -94}, {'84:f1:47:a8:36:c2': -87}, {'84:f1:47:a8:77:21': -86}, {'f0:1d:2d:a5:1d:c1': -57}, {'48:8b:0a:f4:27:e1': -94}, {'48:8b:0a:f4:fa:21': -94}, {'84:5a:3e:94:a4:81': -94}, {'48:8b:0a:f3:7b:01': -94}, {'84:f1:47:a8:36:c1': -87}, {'48:8b:0a:f4:ff:81': -94}, {'84:f1:47:a8:77:20': -86}, {'f0:1d:2d:a5:1d:c0': -57}, {'48:8b:0a:f4:27:e0': -94}, {'48:8b:0a:f4:fa:20': -94}, {'84:5a:3e:94:a4:80': -94}, {'48:8b:0a:f3:7b:00': -94}, {'84:f1:47:a8:36:c0': -87}, {'48:8b:0a:f4:ff:80': -94}]"
2,29,"[{'f0:1d:2d:a5:1d:c3': -57}, {'48:8b:0a:f4:27:e3': -74}, {'48:8b:0a:f4:fa:23': -94}, {'84:f1:47:a8:36:c3': -85}, {'84:5a:3e:94:a4:83': -95}, {'48:8b:0a:f3:7b:03': -87}, {'84:f1:47:a8:77:23': -94}, {'f0:1d:2d:a5:1d:c2': -57}, {'48:8b:0a:f4:27:e2': -82}, {'48:8b:0a:f4:fa:22': -94}, {'84:f1:47:a8:36:c2': -85}, {'84:5a:3e:94:a4:82': -95}, {'48:8b:0a:f3:7b:02': -87}, {'84:f1:47:a8:77:22': -94}, {'f0:1d:2d:a5:1d:c1': -57}, {'48:8b:0a:f4:27:e1': -74}, {'48:8b:0a:f4:fa:21': -94}, {'84:f1:47:a8:36:c1': -85}, {'84:5a:3e:94:a4:81': -95}, {'48:8b:0a:f3:7b:01': -87}, {'84:f1:47:a8:77:21': -94}, {'f0:1d:2d:a5:1d:c0': -57}, {'48:8b:0a:f4:27:e0': -83}, {'48:8b:0a:f4:fa:20': -94}, {'84:f1:47:a8:36:c0': -85}, {'48:8b:0a:f4:ff:80': -95}, {'84:5a:3e:94:a4:80': -95}, {'48:8b:0a:f3:7b:00': -87}, {'84:f1:47:a8:77:20': -94}]"
3,29,"[{'f0:1d:2d:a5:1d:c3': -58}, {'48:8b:0a:f4:27:e3': -84}, {'48:8b:0a:f4:fa:23': -96}, {'84:5a:3e:94:a4:83': -95}, {'84:f1:47:a8:36:c3': -83}, {'48:8b:0a:f3:7b:03': -85}, {'48:8b:0a:f3:19:43': -96}, {'84:f1:47:a8:77:23': -86}, {'f0:1d:2d:a5:1d:c2': -58}, {'48:8b:0a:f4:27:e2': -85}, {'48:8b:0a:f4:fa:22': -96}, {'48:8b:0a:f3:7b:02': -85}, {'84:5a:3e:94:a4:82': -95}, {'84:f1:47:a8:36:c2': -83}, {'84:f1:47:a8:77:22': -87}, {'f0:1d:2d:a5:1d:c1': -58}, {'48:8b:0a:f4:27:e1': -84}, {'48:8b:0a:f4:fa:21': -96}, {'48:8b:0a:f3:7b:01': -85}, {'84:5a:3e:94:a4:81': -95}, {'84:f1:47:a8:36:c1': -83}, {'48:8b:0a:f3:19:41': -96}, {'84:f1:47:a8:77:21': -87}, {'f0:1d:2d:a5:1d:c0': -58}, {'48:8b:0a:f4:27:e0': -84}, {'48:8b:0a:f4:fa:20': -96}, {'48:8b:0a:f3:7b:00': -86}, {'84:5a:3e:94:a4:80': -95}, {'84:f1:47:a8:36:c0': -83}, {'48:8b:0a:f3:19:40': -96}, {'84:f1:47:a8:77:20': -87}]"
4,29,"[{'f0:1d:2d:a5:1d:c3': -59}, {'48:8b:0a:f4:fa:23': -95}, {'48:8b:0a:f4:27:e3': -84}, {'48:8b:0a:f3:7b:03': -94}, {'84:5a:3e:94:a4:83': -95}, {'48:8b:0a:f3:19:43': -94}, {'84:f1:47:a8:36:c3': -83}, {'84:f1:47:a8:77:23': -86}, {'48:8b:0a:f4:fa:22': -95}, {'48:8b:0a:f4:27:e2': -84}, {'48:8b:0a:f3:7b:02': -94}, {'84:f1:47:a8:36:c2': -83}, {'84:f1:47:a8:77:22': -86}, {'f0:1d:2d:a5:1d:c2': -59}, {'48:8b:0a:f2:64:a1': -97}, {'48:8b:0a:f4:fa:21': -95}, {'48:8b:0a:f4:27:e1': -84}, {'84:5a:3e:94:a4:81': -95}, {'48:8b:0a:f3:7b:01': -94}, {'84:f1:47:a8:36:c1': -83}, {'48:8b:0a:f4:ff:81': -96}, {'48:8b:0a:f3:19:41': -94}, {'48:8b:0a:f2:3a:c1': -96}, {'84:f1:47:a8:77:21': -86}, {'f0:1d:2d:a5:1d:c1': -59}, {'48:8b:0a:f2:64:a0': -97}, {'48:8b:0a:f4:fa:20': -95}, {'48:8b:0a:f4:27:e0': -84}, {'84:5a:3e:94:a4:80': -95}, {'48:8b:0a:f3:7b:00': -94}, {'48:8b:0a:f4:ff:80': -96}, {'84:f1:47:a8:36:c0': -83}, {'48:8b:0a:f2:3a:c0': -96}, {'84:f1:47:a8:77:20': -86}, {'f0:1d:2d:a5:1d:c0': -59}, {'b0:95:75:bb:5d:e0': -98}, {'ae:f4:66:11:f6:27': -96}, {'86:9e:56:b9:17:6e': -96}]"
5,29,"[{'f0:1d:2d:a5:1d:c3': -60}, {'84:f1:47:a8:77:23': -83}, {'48:8b:0a:f4:fa:23': -95}, {'84:f1:47:a8:73:c3': -96}, {'48:8b:0a:f4:27:e3': -85}, {'48:8b:0a:f3:19:43': -95}, {'48:8b:0a:f2:3a:c3': -95}, {'48:8b:0a:f3:7b:03': -95}, {'84:5a:3e:94:a4:83': -94}, {'84:f1:47:a8:36:c3': -74}, {'84:f1:47:a8:77:20': -84}, {'f0:1d:2d:a5:1d:c0': -60}, {'48:8b:0a:f4:fa:20': -95}, {'48:8b:0a:f4:27:e0': -84}, {'48:8b:0a:f3:19:40': -94}, {'84:5a:3e:94:a4:80': -94}, {'48:8b:0a:f2:3a:c0': -95}, {'48:8b:0a:f3:7b:00': -95}, {'84:f1:47:a8:36:c0': -74}, {'48:8b:0a:f4:ff:80': -95}, {'84:f1:47:a8:77:21': -83}, {'f0:1d:2d:a5:1d:c1': -60}, {'48:8b:0a:f4:fa:21': -95}, {'48:8b:0a:f4:27:e1': -85}, {'48:8b:0a:f3:19:41': -95}, {'48:8b:0a:f2:3a:c1': -95}, {'48:8b:0a:f3:7b:01': -95}, {'84:f1:47:a8:36:c1': -74}, {'48:8b:0a:f4:ff:81': -95}, {'86:9e:56:b9:17:6e': -95}, {'84:f1:47:a8:77:22': -82}, {'f0:1d:2d:a5:1d:c2': -60}, {'48:8b:0a:f4:fa:22': -95}, {'84:f1:47:a8:73:c2': -96}, {'48:8b:0a:f4:27:e2': -85}, {'48:8b:0a:f3:19:42': -95}, {'84:5a:3e:94:a4:82': -94}, {'48:8b:0a:f2:3a:c2': -95}, {'48:8b:0a:f3:7b:02': -95}, {'84:f1:47:a8:36:c2': -74}, {'1a:bd:dc:3d:5a:3b': -73}]"
5,30,"[{'f0:1d:2d:a5:1d:c3': -73}, {'48:8b:0a:f4:fa:23': -95}, {'84:f1:47:a8:73:c3': -96}, {'48:8b:0a:f4:27:e3': -85}, {'48:8b:0a:f2:3a:c3': -95}, {'48:8b:0a:f3:7b:03': -95}, {'84:5a:3e:94:a4:83': -94}, {'48:8b:0a:f3:19:43': -95}, {'84:f1:47:a8:36:c3': -74}, {'84:f1:47:a8:77:23': -83}, {'84:f1:47:a8:77:20': -84}, {'48:8b:0a:f4:fa:20': -95}, {'48:8b:0a:f4:27:e0': -84}, {'48:8b:0a:f3:19:40': -94}, {'84:5a:3e:94:a4:80': -94}, {'48:8b:0a:f2:3a:c0': -95}, {'48:8b:0a:f3:7b:00': -95}, {'84:f1:47:a8:36:c0': -74}, {'48:8b:0a:f4:ff:80': -95}, {'f0:1d:2d:a5:1d:c0': -60}, {'48:8b:0a:f4:fa:22': -95}, {'84:f1:47:a8:73:c2': -96}, {'48:8b:0a:f4:27:e2': -85}, {'84:5a:3e:94:a4:82': -94}, {'48:8b:0a:f2:3a:c2': -95}, {'48:8b:0a:f3:7b:02': -95}, {'48:8b:0a:f3:19:42': -95}, {'84:f1:47:a8:36:c2': -74}, {'84:f1:47:a8:77:22': -82}, {'f0:1d:2d:a5:1d:c2': -60}, {'48:8b:0a:f4:fa:21': -95}, {'48:8b:0a:f4:27:e1': -85}, {'48:8b:0a:f3:19:41': -95}, {'48:8b:0a:f2:3a:c1': -95}, {'48:8b:0a:f3:7b:01': -95}, {'84:f1:47:a8:36:c1': -74}, {'48:8b:0a:f4:ff:81': -95}, {'84:f1:47:a8:77:21': -83}, {'f0:1d:2d:a5:1d:c1': -60}, {'1a:bd:dc:3d:5a:3b': -73}, {'86:9e:56:b9:17:6e': -95}]"
4,30,"[{'f0:1d:2d:a5:1d:c2': -59}, {'84:f1:47:a8:77:22': -84}, {'84:f1:47:a8:73:c2': -96}, {'48:8b:0a:f4:27:e2': -94}, {'84:5a:3e:94:a4:82': -94}, {'48:8b:0a:f3:7b:02': -96}, {'84:f1:47:a8:36:c2': -83}, {'48:8b:0a:f2:3a:c2': -95}, {'f0:1d:2d:a5:1d:c0': -60}, {'84:f1:47:a8:77:20': -84}, {'84:f1:47:a8:73:c0': -96}, {'48:8b:0a:f4:27:e0': -87}, {'84:5a:3e:94:a4:80': -94}, {'84:f1:47:a8:36:c0': -84}, {'48:8b:0a:f4:ff:80': -96}, {'48:8b:0a:f3:19:40': -95}, {'48:8b:0a:f2:3a:c0': -95}, {'f0:1d:2d:a5:1d:c3': -60}, {'84:f1:47:a8:77:23': -84}, {'84:f1:47:a8:73:c3': -96}, {'48:8b:0a:f4:27:e3': -94}, {'84:5a:3e:94:a4:83': -94}, {'84:f1:47:a8:36:c3': -84}, {'48:8b:0a:f2:3a:c3': -95}, {'f0:1d:2d:a5:1d:c1': -59}, {'84:f1:47:a8:77:21': -84}, {'48:8b:0a:f4:27:e1': -93}, {'84:5a:3e:94:a4:81': -94}, {'84:f1:47:a8:36:c1': -84}, {'48:8b:0a:f4:ff:81': -96}, {'48:8b:0a:f2:3a:c1': -95}, {'ae:f4:66:11:f6:27': -96}, {'86:9e:56:b9:17:6e': -96}, {'1a:bd:dc:3d:5a:3b': -96}]"
3,30,"[{'f0:1d:2d:a5:1d:c3': -59}, {'84:f1:47:a8:77:23': -84}, {'48:8b:0a:f4:27:e3': -84}, {'48:8b:0a:f3:7b:03': -95}, {'84:f1:47:a8:36:c3': -85}, {'f0:1d:2d:a5:1d:c2': -59}, {'84:f1:47:a8:77:22': -84}, {'48:8b:0a:f4:27:e2': -85}, {'48:8b:0a:f3:7b:02': -95}, {'84:f1:47:a8:36:c2': -85}, {'f0:1d:2d:a5:1d:c1': -59}, {'84:f1:47:a8:77:21': -74}, {'48:8b:0a:f4:27:e1': -85}, {'84:5a:3e:94:a4:81': -95}, {'48:8b:0a:f3:7b:01': -95}, {'48:8b:0a:f4:ff:81': -96}, {'48:8b:0a:f3:19:41': -95}, {'84:f1:47:a8:36:c1': -85}, {'f0:1d:2d:a5:1d:c0': -59}, {'84:f1:47:a8:77:20': -84}, {'48:8b:0a:f4:27:e0': -84}, {'84:5a:3e:94:a4:80': -95}, {'48:8b:0a:f3:7b:00': -95}, {'48:8b:0a:f4:ff:80': -96}, {'84:f1:47:a8:36:c0': -85}, {'1a:bd:dc:3d:5a:3b': -95}, {'ae:f4:66:11:f6:27': -96}, {'86:9e:56:b9:17:6e': -96}]"
2,30,"[{'f0:1d:2d:a5:1d:c3': -58}, {'84:f1:47:a8:77:23': -85}, {'48:8b:0a:f4:27:e3': -86}, {'48:8b:0a:f4:fa:23': -95}, {'84:f1:47:a8:36:c3': -85}, {'48:8b:0a:f3:7b:03': -94}, {'84:f1:47:a8:77:22': -85}, {'f0:1d:2d:a5:1d:c2': -58}, {'48:8b:0a:f4:27:e2': -87}, {'48:8b:0a:f4:fa:22': -96}, {'84:5a:3e:94:a4:82': -95}, {'48:8b:0a:f3:7b:02': -94}, {'84:f1:47:a8:77:21': -85}, {'f0:1d:2d:a5:1d:c1': -58}, {'48:8b:0a:f4:27:e1': -87}, {'48:8b:0a:f4:fa:21': -96}, {'84:5a:3e:94:a4:81': -95}, {'48:8b:0a:f3:7b:01': -94}, {'84:f1:47:a8:36:c1': -85}, {'48:8b:0a:f3:19:41': -96}, {'84:f1:47:a8:77:20': -86}, {'f0:1d:2d:a5:1d:c0': -58}, {'48:8b:0a:f4:27:e0': -86}, {'48:8b:0a:f4:fa:20': -96}, {'48:8b:0a:f2:3a:c0': -97}, {'84:5a:3e:94:a4:80': -95}, {'48:8b:0a:f3:7b:00': -94}, {'48:8b:0a:f3:19:40': -96}, {'1a:bd:dc:3d:5a:3b': -86}, {'ae:f4:66:11:f6:27': -96}]"
